sequence_id,predicted_genome,decision_type,k3_prediction,k5_prediction,k7_prediction,vote_counts
3833,NC_011126,unanimous,4,4,4,"{4: 3}"
3834,NC_011126,unanimous,4,4,4,"{4: 3}"
3835,NC_011126,unanimous,4,4,4,"{4: 3}"
3836,NC_011126,unanimous,4,4,4,"{4: 3}"
3837,NC_008709,majority,9,5,9,"{9: 2; 5: 1}"
3838,NC_011126,unanimous,4,4,4,"{4: 3}"
3839,NC_011126,unanimous,4,4,4,"{4: 3}"
3840,NC_011126,unanimous,4,4,4,"{4: 3}"
3841,NC_011126,unanimous,4,4,4,"{4: 3}"
3842,NC_011126,majority,4,5,4,"{4: 2; 5: 1}"
3843,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3844,NC_007984,unanimous,2,2,2,"{2: 3}"
3845,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
3846,NC_011126,unanimous,4,4,4,"{4: 3}"
3847,NC_011126,unanimous,4,4,4,"{4: 3}"
3848,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
3849,NC_011126,unanimous,4,4,4,"{4: 3}"
3850,NC_011126,unanimous,4,4,4,"{4: 3}"
3851,NC_011126,unanimous,4,4,4,"{4: 3}"
3852,NC_011126,unanimous,4,4,4,"{4: 3}"
3853,NC_011126,unanimous,4,4,4,"{4: 3}"
3854,NC_011138,majority,6,4,6,"{6: 2; 4: 1}"
3855,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
3856,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3857,NC_011126,majority,6,4,4,"{6: 1; 4: 2}"
3858,NC_013943,unanimous,0,0,0,"{0: 3}"
3859,NC_011126,unanimous,4,4,4,"{4: 3}"
3860,NC_011126,unanimous,4,4,4,"{4: 3}"
3861,NC_011126,unanimous,4,4,4,"{4: 3}"
3862,NC_011126,unanimous,4,4,4,"{4: 3}"
3863,NC_011126,unanimous,4,4,4,"{4: 3}"
3864,NC_011126,unanimous,4,4,4,"{4: 3}"
3865,NC_011126,unanimous,4,4,4,"{4: 3}"
3866,NC_011126,unanimous,4,4,4,"{4: 3}"
3867,NC_011126,unanimous,4,4,4,"{4: 3}"
3868,NC_011126,unanimous,4,4,4,"{4: 3}"
3869,NC_011126,unanimous,4,4,4,"{4: 3}"
3870,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
3871,NC_011126,unanimous,4,4,4,"{4: 3}"
3872,NC_011126,unanimous,4,4,4,"{4: 3}"
3873,NC_011126,unanimous,4,4,4,"{4: 3}"
3874,NC_011126,unanimous,4,4,4,"{4: 3}"
3875,NC_011126,unanimous,4,4,4,"{4: 3}"
3876,NC_011126,unanimous,4,4,4,"{4: 3}"
3877,NC_011126,unanimous,4,4,4,"{4: 3}"
3878,NC_011126,unanimous,4,4,4,"{4: 3}"
3879,NC_011126,unanimous,4,4,4,"{4: 3}"
3880,NC_011126,unanimous,4,4,4,"{4: 3}"
3881,NC_011126,unanimous,4,4,4,"{4: 3}"
3882,NC_011138,unanimous,6,6,6,"{6: 3}"
3883,NC_011126,unanimous,4,4,4,"{4: 3}"
3884,NC_011126,unanimous,4,4,4,"{4: 3}"
3885,NC_011138,majority,6,6,0,"{6: 2; 0: 1}"
3886,NC_011126,unanimous,4,4,4,"{4: 3}"
3887,NC_015722,majority,5,2,5,"{5: 2; 2: 1}"
3888,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3889,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
3890,NC_015722,unanimous,5,5,5,"{5: 3}"
3891,NC_011126,unanimous,4,4,4,"{4: 3}"
3892,NC_011126,unanimous,4,4,4,"{4: 3}"
3893,NC_011126,unanimous,4,4,4,"{4: 3}"
3894,NC_013943,majority,0,0,4,"{0: 2; 4: 1}"
3895,NC_011126,unanimous,4,4,4,"{4: 3}"
3896,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3897,NC_011126,unanimous,4,4,4,"{4: 3}"
3898,NC_011126,unanimous,4,4,4,"{4: 3}"
3899,NC_011126,unanimous,4,4,4,"{4: 3}"
3900,NC_011126,unanimous,4,4,4,"{4: 3}"
3901,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3902,NC_015722,unanimous,5,5,5,"{5: 3}"
3903,NC_011126,majority,6,4,4,"{6: 1; 4: 2}"
3904,NC_013943,majority,0,0,2,"{0: 2; 2: 1}"
3905,NC_011126,unanimous,4,4,4,"{4: 3}"
3906,NC_011126,unanimous,4,4,4,"{4: 3}"
3907,NC_011126,unanimous,4,4,4,"{4: 3}"
3908,NC_011126,unanimous,4,4,4,"{4: 3}"
3909,NC_011126,unanimous,4,4,4,"{4: 3}"
3910,NC_008709,majority,9,9,4,"{9: 2; 4: 1}"
3911,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
3912,NC_011126,unanimous,4,4,4,"{4: 3}"
3913,NC_011126,unanimous,4,4,4,"{4: 3}"
3914,NC_011126,unanimous,4,4,4,"{4: 3}"
3915,NC_011126,tie_breaker,2,5,4,"{2: 1; 5: 1; 4: 1}"
3916,NC_011126,unanimous,4,4,4,"{4: 3}"
3917,NC_007984,majority,2,2,4,"{2: 2; 4: 1}"
3918,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3919,NC_008709,unanimous,9,9,9,"{9: 3}"
3920,NC_011126,unanimous,4,4,4,"{4: 3}"
3921,NC_011126,majority,4,5,4,"{4: 2; 5: 1}"
3922,NC_011126,unanimous,4,4,4,"{4: 3}"
3923,NC_011126,unanimous,4,4,4,"{4: 3}"
3924,NC_011126,unanimous,4,4,4,"{4: 3}"
3925,NC_011126,unanimous,4,4,4,"{4: 3}"
3926,NC_011126,majority,6,4,4,"{6: 1; 4: 2}"
3927,NC_011126,unanimous,4,4,4,"{4: 3}"
3928,NC_011126,unanimous,4,4,4,"{4: 3}"
3929,NC_011126,unanimous,4,4,4,"{4: 3}"
3930,NC_011126,unanimous,4,4,4,"{4: 3}"
3931,NC_011126,unanimous,4,4,4,"{4: 3}"
3932,NC_011126,unanimous,4,4,4,"{4: 3}"
3933,NC_013943,majority,0,0,2,"{0: 2; 2: 1}"
3934,NC_011138,unanimous,6,6,6,"{6: 3}"
3935,NC_011126,unanimous,4,4,4,"{4: 3}"
3936,NC_011126,unanimous,4,4,4,"{4: 3}"
3937,NC_015859,unanimous,1,1,1,"{1: 3}"
3938,NC_011126,unanimous,4,4,4,"{4: 3}"
3939,NC_015722,unanimous,5,5,5,"{5: 3}"
3940,NC_015722,majority,5,5,2,"{5: 2; 2: 1}"
3941,NC_011126,unanimous,4,4,4,"{4: 3}"
3942,NC_011126,unanimous,4,4,4,"{4: 3}"
3943,NC_011126,unanimous,4,4,4,"{4: 3}"
3944,NC_011126,unanimous,4,4,4,"{4: 3}"
3945,NC_011126,unanimous,4,4,4,"{4: 3}"
3946,NC_011126,unanimous,4,4,4,"{4: 3}"
3947,NC_011126,majority,6,4,4,"{6: 1; 4: 2}"
3948,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3949,NC_011126,unanimous,4,4,4,"{4: 3}"
3950,NC_011126,unanimous,4,4,4,"{4: 3}"
3951,NC_011126,unanimous,4,4,4,"{4: 3}"
3952,NC_011138,majority,6,4,6,"{6: 2; 4: 1}"
3953,NC_011126,unanimous,4,4,4,"{4: 3}"
3954,NC_011126,unanimous,4,4,4,"{4: 3}"
3955,NC_011126,unanimous,4,4,4,"{4: 3}"
3956,NC_011126,unanimous,4,4,4,"{4: 3}"
3957,NC_013943,majority,0,0,5,"{0: 2; 5: 1}"
3958,NC_011126,unanimous,4,4,4,"{4: 3}"
3959,NC_011126,unanimous,4,4,4,"{4: 3}"
3960,NC_011126,unanimous,4,4,4,"{4: 3}"
3961,NC_011126,unanimous,4,4,4,"{4: 3}"
3962,NC_011126,unanimous,4,4,4,"{4: 3}"
3963,NC_011126,unanimous,4,4,4,"{4: 3}"
3964,NC_011126,unanimous,4,4,4,"{4: 3}"
3965,NC_015722,unanimous,5,5,5,"{5: 3}"
3966,NC_011126,unanimous,4,4,4,"{4: 3}"
3967,NC_011126,unanimous,4,4,4,"{4: 3}"
3968,NC_011126,unanimous,4,4,4,"{4: 3}"
3969,NC_011126,unanimous,4,4,4,"{4: 3}"
3970,NC_011138,tie_breaker,4,0,6,"{4: 1; 0: 1; 6: 1}"
3971,NC_011126,unanimous,4,4,4,"{4: 3}"
3972,NC_007984,unanimous,2,2,2,"{2: 3}"
3973,NC_011126,unanimous,4,4,4,"{4: 3}"
3974,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
3975,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
3976,NC_011126,unanimous,4,4,4,"{4: 3}"
3977,NC_011126,unanimous,4,4,4,"{4: 3}"
3978,NC_011126,unanimous,4,4,4,"{4: 3}"
3979,NC_011126,unanimous,4,4,4,"{4: 3}"
3980,NC_011126,unanimous,4,4,4,"{4: 3}"
3981,NC_011126,unanimous,4,4,4,"{4: 3}"
3982,NC_007984,unanimous,2,2,2,"{2: 3}"
3983,NC_011126,unanimous,4,4,4,"{4: 3}"
3984,NC_011126,unanimous,4,4,4,"{4: 3}"
3985,NC_011126,unanimous,4,4,4,"{4: 3}"
3986,NC_015722,unanimous,5,5,5,"{5: 3}"
3987,NC_015722,unanimous,5,5,5,"{5: 3}"
3988,NC_015722,majority,9,5,5,"{9: 1; 5: 2}"
3989,NC_015722,unanimous,5,5,5,"{5: 3}"
3990,NC_007984,unanimous,2,2,2,"{2: 3}"
3991,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
3992,NC_015722,unanimous,5,5,5,"{5: 3}"
3993,NC_011126,unanimous,4,4,4,"{4: 3}"
3994,NC_015722,majority,0,5,5,"{0: 1; 5: 2}"
3995,NC_008709,unanimous,9,9,9,"{9: 3}"
3996,NC_011126,unanimous,4,4,4,"{4: 3}"
3997,NC_015722,unanimous,5,5,5,"{5: 3}"
3998,NC_015722,tie_breaker,9,6,5,"{9: 1; 6: 1; 5: 1}"
3999,NC_008709,unanimous,9,9,9,"{9: 3}"
4000,NC_008709,unanimous,9,9,9,"{9: 3}"
4001,NC_015722,unanimous,5,5,5,"{5: 3}"
4002,NC_008709,unanimous,9,9,9,"{9: 3}"
4003,NC_015722,unanimous,5,5,5,"{5: 3}"
4004,NC_007984,unanimous,2,2,2,"{2: 3}"
4005,NC_011126,majority,6,4,4,"{6: 1; 4: 2}"
4006,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
4007,NC_015722,majority,5,5,6,"{5: 2; 6: 1}"
4008,NC_015722,unanimous,5,5,5,"{5: 3}"
4009,NC_015722,unanimous,5,5,5,"{5: 3}"
4010,NC_007984,unanimous,2,2,2,"{2: 3}"
4011,NC_015722,tie_breaker,3,9,5,"{3: 1; 9: 1; 5: 1}"
4012,NC_015722,majority,5,5,9,"{5: 2; 9: 1}"
4013,NC_008709,majority,5,9,9,"{5: 1; 9: 2}"
4014,NC_011126,unanimous,4,4,4,"{4: 3}"
4015,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
4016,NC_011126,unanimous,4,4,4,"{4: 3}"
4017,NC_015722,majority,5,4,5,"{5: 2; 4: 1}"
4018,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
4019,NC_015722,unanimous,5,5,5,"{5: 3}"
4020,NC_015722,unanimous,5,5,5,"{5: 3}"
4021,NC_008709,unanimous,9,9,9,"{9: 3}"
4022,NC_013943,unanimous,0,0,0,"{0: 3}"
4023,NC_013943,unanimous,0,0,0,"{0: 3}"
4024,NC_015722,unanimous,5,5,5,"{5: 3}"
4025,NC_015722,unanimous,5,5,5,"{5: 3}"
4026,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
4027,NC_008709,majority,9,9,2,"{9: 2; 2: 1}"
4028,NC_015722,unanimous,5,5,5,"{5: 3}"
4029,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
4030,NC_007984,unanimous,2,2,2,"{2: 3}"
4031,NC_015722,majority,0,5,5,"{0: 1; 5: 2}"
4032,NC_015722,unanimous,5,5,5,"{5: 3}"
4033,NC_015722,unanimous,5,5,5,"{5: 3}"
4034,NC_015722,majority,5,4,5,"{5: 2; 4: 1}"
4035,NC_013943,majority,0,0,9,"{0: 2; 9: 1}"
4036,NC_008709,majority,9,9,5,"{9: 2; 5: 1}"
4037,NC_007984,unanimous,2,2,2,"{2: 3}"
4038,NC_008709,unanimous,9,9,9,"{9: 3}"
4039,NC_013943,unanimous,0,0,0,"{0: 3}"
4040,NC_007984,unanimous,2,2,2,"{2: 3}"
4041,NC_015722,majority,2,5,5,"{2: 1; 5: 2}"
4042,NC_011126,unanimous,4,4,4,"{4: 3}"
4043,NC_015722,unanimous,5,5,5,"{5: 3}"
4044,NC_015722,unanimous,5,5,5,"{5: 3}"
4045,NC_015722,unanimous,5,5,5,"{5: 3}"
4046,NC_015722,unanimous,5,5,5,"{5: 3}"
4047,NC_013943,unanimous,0,0,0,"{0: 3}"
4048,NC_011138,tie_breaker,5,0,6,"{5: 1; 0: 1; 6: 1}"
4049,NC_007984,unanimous,2,2,2,"{2: 3}"
4050,NC_007984,unanimous,2,2,2,"{2: 3}"
4051,NC_011126,unanimous,4,4,4,"{4: 3}"
4052,NC_011126,unanimous,4,4,4,"{4: 3}"
4053,NC_015722,unanimous,5,5,5,"{5: 3}"
4054,NC_015722,majority,2,5,5,"{2: 1; 5: 2}"
4055,NC_015722,unanimous,5,5,5,"{5: 3}"
4056,NC_008709,majority,9,5,9,"{9: 2; 5: 1}"
4057,NC_015722,unanimous,5,5,5,"{5: 3}"
4058,NC_015722,unanimous,5,5,5,"{5: 3}"
4059,NC_015722,majority,5,5,2,"{5: 2; 2: 1}"
4060,NC_007984,majority,2,2,5,"{2: 2; 5: 1}"
4061,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
4062,NC_013943,unanimous,0,0,0,"{0: 3}"
4063,NC_008709,majority,9,9,5,"{9: 2; 5: 1}"
4064,NC_007984,majority,5,2,2,"{5: 1; 2: 2}"
4065,NC_011138,unanimous,6,6,6,"{6: 3}"
4066,NC_015722,unanimous,5,5,5,"{5: 3}"
4067,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
4068,NC_008709,tie_breaker,6,0,9,"{6: 1; 0: 1; 9: 1}"
4069,NC_015722,unanimous,5,5,5,"{5: 3}"
4070,NC_015722,majority,5,2,5,"{5: 2; 2: 1}"
4071,NC_011126,majority,6,4,4,"{6: 1; 4: 2}"
4072,NC_007984,majority,2,5,2,"{2: 2; 5: 1}"
4073,NC_015722,unanimous,5,5,5,"{5: 3}"
4074,NC_015722,unanimous,5,5,5,"{5: 3}"
4075,NC_011126,unanimous,4,4,4,"{4: 3}"
4076,NC_007984,majority,2,2,5,"{2: 2; 5: 1}"
4077,NC_015722,majority,0,5,5,"{0: 1; 5: 2}"
4078,NC_008709,unanimous,9,9,9,"{9: 3}"
4079,NC_011126,majority,4,4,2,"{4: 2; 2: 1}"
4080,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
4081,NC_013943,majority,0,0,5,"{0: 2; 5: 1}"
4082,NC_008709,tie_breaker,5,2,9,"{5: 1; 2: 1; 9: 1}"
4083,NC_015722,majority,0,5,5,"{0: 1; 5: 2}"
4084,NC_015722,majority,2,5,5,"{2: 1; 5: 2}"
4085,NC_008709,unanimous,9,9,9,"{9: 3}"
4086,NC_008709,majority,9,9,5,"{9: 2; 5: 1}"
4087,NC_015722,majority,0,5,5,"{0: 1; 5: 2}"
4088,NC_015722,majority,5,5,4,"{5: 2; 4: 1}"
4089,NC_015722,unanimous,5,5,5,"{5: 3}"
4090,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
4091,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
4092,NC_015722,tie_breaker,0,6,5,"{0: 1; 6: 1; 5: 1}"
4093,NC_007984,unanimous,2,2,2,"{2: 3}"
4094,NC_015722,unanimous,5,5,5,"{5: 3}"
4095,NC_015722,unanimous,5,5,5,"{5: 3}"
4096,NC_011126,unanimous,4,4,4,"{4: 3}"
4097,NC_011126,majority,4,5,4,"{4: 2; 5: 1}"
4098,NC_015722,majority,2,5,5,"{2: 1; 5: 2}"
4099,NC_011126,unanimous,4,4,4,"{4: 3}"
4100,NC_013943,unanimous,0,0,0,"{0: 3}"
4101,NC_015722,unanimous,5,5,5,"{5: 3}"
4102,NC_008709,unanimous,9,9,9,"{9: 3}"
4103,NC_015722,unanimous,5,5,5,"{5: 3}"
4104,NC_007984,unanimous,2,2,2,"{2: 3}"
4105,NC_015722,majority,5,5,6,"{5: 2; 6: 1}"
4106,NC_015722,unanimous,5,5,5,"{5: 3}"
4107,NC_008709,majority,0,9,9,"{0: 1; 9: 2}"
4108,NC_011138,unanimous,6,6,6,"{6: 3}"
4109,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
4110,NC_015722,unanimous,5,5,5,"{5: 3}"
4111,NC_011138,unanimous,6,6,6,"{6: 3}"
4112,NC_008709,majority,6,9,9,"{6: 1; 9: 2}"
4113,NC_011126,unanimous,4,4,4,"{4: 3}"
4114,NC_008709,unanimous,9,9,9,"{9: 3}"
4115,NC_015722,unanimous,5,5,5,"{5: 3}"
4116,NC_007984,unanimous,2,2,2,"{2: 3}"
4117,NC_007984,unanimous,2,2,2,"{2: 3}"
4118,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
4119,NC_015722,unanimous,5,5,5,"{5: 3}"
4120,NC_015722,majority,9,5,5,"{9: 1; 5: 2}"
4121,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
4122,NC_015722,tie_breaker,2,4,5,"{2: 1; 4: 1; 5: 1}"
4123,NC_008709,majority,4,9,9,"{4: 1; 9: 2}"
4124,NC_007984,unanimous,2,2,2,"{2: 3}"
4125,NC_007984,unanimous,2,2,2,"{2: 3}"
4126,NC_008709,majority,4,9,9,"{4: 1; 9: 2}"
4127,NC_011126,unanimous,4,4,4,"{4: 3}"
4128,NC_013943,majority,0,0,5,"{0: 2; 5: 1}"
4129,NC_015722,majority,9,5,5,"{9: 1; 5: 2}"
4130,NC_015722,majority,2,5,5,"{2: 1; 5: 2}"
4131,NC_011126,majority,4,5,4,"{4: 2; 5: 1}"
4132,NC_015722,majority,5,4,5,"{5: 2; 4: 1}"
4133,NC_007984,unanimous,2,2,2,"{2: 3}"
4134,NC_007984,unanimous,2,2,2,"{2: 3}"
4135,NC_008709,majority,9,9,5,"{9: 2; 5: 1}"
4136,NC_013943,unanimous,0,0,0,"{0: 3}"
4137,NC_015722,majority,5,5,0,"{5: 2; 0: 1}"
4138,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
4139,NC_015722,majority,5,5,9,"{5: 2; 9: 1}"
4140,NC_011138,unanimous,6,6,6,"{6: 3}"
4141,NC_011138,unanimous,6,6,6,"{6: 3}"
4142,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
4143,NC_011138,unanimous,6,6,6,"{6: 3}"
4144,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
4145,NC_015722,unanimous,5,5,5,"{5: 3}"
4146,NC_008709,unanimous,9,9,9,"{9: 3}"
4147,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
4148,NC_008709,majority,9,9,5,"{9: 2; 5: 1}"
4149,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
4150,NC_007984,majority,2,2,5,"{2: 2; 5: 1}"
4151,NC_007984,majority,2,2,4,"{2: 2; 4: 1}"
4152,NC_008709,majority,6,9,9,"{6: 1; 9: 2}"
4153,NC_015722,unanimous,5,5,5,"{5: 3}"
4154,NC_015722,unanimous,5,5,5,"{5: 3}"
4155,NC_015722,unanimous,5,5,5,"{5: 3}"
4156,NC_011138,majority,5,6,6,"{5: 1; 6: 2}"
4157,NC_007984,unanimous,2,2,2,"{2: 3}"
4158,NC_015722,unanimous,5,5,5,"{5: 3}"
4159,NC_011126,majority,4,5,4,"{4: 2; 5: 1}"
4160,NC_011126,unanimous,4,4,4,"{4: 3}"
4161,NC_015722,unanimous,5,5,5,"{5: 3}"
4162,NC_015722,majority,5,9,5,"{5: 2; 9: 1}"
4163,NC_015722,majority,6,5,5,"{6: 1; 5: 2}"
4164,NC_011126,majority,4,5,4,"{4: 2; 5: 1}"
4165,NC_015722,unanimous,5,5,5,"{5: 3}"
4166,NC_015722,majority,5,5,0,"{5: 2; 0: 1}"
4167,NC_015722,unanimous,5,5,5,"{5: 3}"
4168,NC_015722,majority,5,6,5,"{5: 2; 6: 1}"
4169,NC_007984,unanimous,2,2,2,"{2: 3}"
4170,NC_007984,unanimous,2,2,2,"{2: 3}"
4171,NC_008709,unanimous,9,9,9,"{9: 3}"
4172,NC_015722,majority,5,0,5,"{5: 2; 0: 1}"
4173,NC_011126,unanimous,4,4,4,"{4: 3}"
4174,NC_015722,unanimous,5,5,5,"{5: 3}"
4175,NC_015722,unanimous,5,5,5,"{5: 3}"
4176,NC_015722,majority,3,5,5,"{3: 1; 5: 2}"
4177,NC_015722,unanimous,5,5,5,"{5: 3}"
4178,NC_015722,unanimous,5,5,5,"{5: 3}"
4179,NC_015722,unanimous,5,5,5,"{5: 3}"
4180,NC_015722,majority,5,5,2,"{5: 2; 2: 1}"
4181,NC_007984,unanimous,2,2,2,"{2: 3}"
4182,NC_015722,unanimous,5,5,5,"{5: 3}"
4183,NC_015722,majority,5,5,9,"{5: 2; 9: 1}"
4184,NC_015722,unanimous,5,5,5,"{5: 3}"
4185,NC_008709,majority,5,9,9,"{5: 1; 9: 2}"
4186,NC_011126,unanimous,4,4,4,"{4: 3}"
4187,NC_015722,unanimous,5,5,5,"{5: 3}"
4188,NC_015722,unanimous,5,5,5,"{5: 3}"
4189,NC_007984,unanimous,2,2,2,"{2: 3}"
4190,NC_015722,majority,5,4,5,"{5: 2; 4: 1}"
4191,NC_007984,majority,5,2,2,"{5: 1; 2: 2}"
4192,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
4193,NC_013943,unanimous,0,0,0,"{0: 3}"
4194,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
4195,NC_015722,tie_breaker,9,0,5,"{9: 1; 0: 1; 5: 1}"
4196,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
4197,NC_013943,unanimous,0,0,0,"{0: 3}"
4198,NC_015722,tie_breaker,0,9,5,"{0: 1; 9: 1; 5: 1}"
4199,NC_015722,unanimous,5,5,5,"{5: 3}"
4200,NC_011138,unanimous,6,6,6,"{6: 3}"
4201,NC_007984,majority,5,2,2,"{5: 1; 2: 2}"
4202,NC_011138,majority,9,6,6,"{9: 1; 6: 2}"
4203,NC_011138,majority,5,6,6,"{5: 1; 6: 2}"
4204,NC_013943,unanimous,0,0,0,"{0: 3}"
4205,NC_011126,tie_breaker,2,5,4,"{2: 1; 5: 1; 4: 1}"
4206,NC_011126,majority,4,4,5,"{4: 2; 5: 1}"
4207,NC_015722,unanimous,5,5,5,"{5: 3}"
4208,NC_013943,majority,9,0,0,"{9: 1; 0: 2}"
4209,NC_007984,tie_breaker,5,9,2,"{5: 1; 9: 1; 2: 1}"
4210,NC_011126,unanimous,4,4,4,"{4: 3}"
4211,NC_015722,majority,5,5,2,"{5: 2; 2: 1}"
4212,NC_015722,unanimous,5,5,5,"{5: 3}"
4213,NC_007984,majority,2,4,2,"{2: 2; 4: 1}"
4214,NC_007984,majority,2,2,5,"{2: 2; 5: 1}"
4215,NC_015722,unanimous,5,5,5,"{5: 3}"
4216,NC_011138,majority,0,6,6,"{0: 1; 6: 2}"
4217,NC_015722,unanimous,5,5,5,"{5: 3}"
4218,NC_008709,unanimous,9,9,9,"{9: 3}"
4219,NC_015722,unanimous,5,5,5,"{5: 3}"
4220,NC_007984,unanimous,2,2,2,"{2: 3}"
4221,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
4222,NC_015722,majority,0,5,5,"{0: 1; 5: 2}"
4223,NC_011126,unanimous,4,4,4,"{4: 3}"
4224,NC_015722,majority,5,5,9,"{5: 2; 9: 1}"
4225,NC_011138,majority,6,6,5,"{6: 2; 5: 1}"
4226,NC_011126,unanimous,4,4,4,"{4: 3}"
4227,NC_013943,unanimous,0,0,0,"{0: 3}"
4228,NC_015722,majority,2,5,5,"{2: 1; 5: 2}"
4229,NC_008709,unanimous,9,9,9,"{9: 3}"
4230,NC_013943,unanimous,0,0,0,"{0: 3}"
4231,NC_011138,tie_breaker,5,9,6,"{5: 1; 9: 1; 6: 1}"
4232,NC_007984,unanimous,2,2,2,"{2: 3}"
4233,NC_011138,unanimous,6,6,6,"{6: 3}"
4234,NC_015722,unanimous,5,5,5,"{5: 3}"
4235,NC_007984,majority,2,2,5,"{2: 2; 5: 1}"
4236,NC_015722,unanimous,5,5,5,"{5: 3}"
4237,NC_015722,majority,5,5,2,"{5: 2; 2: 1}"
4238,NC_015722,unanimous,5,5,5,"{5: 3}"
4239,NC_015722,unanimous,5,5,5,"{5: 3}"
4240,NC_008709,unanimous,9,9,9,"{9: 3}"
4241,NC_011126,unanimous,4,4,4,"{4: 3}"
4242,NC_015722,unanimous,5,5,5,"{5: 3}"
4243,NC_007984,majority,2,2,5,"{2: 2; 5: 1}"
4244,NC_011138,unanimous,6,6,6,"{6: 3}"
4245,NC_007984,majority,5,2,2,"{5: 1; 2: 2}"
4246,NC_015722,unanimous,5,5,5,"{5: 3}"
4247,NC_015722,unanimous,5,5,5,"{5: 3}"
4248,NC_015722,unanimous,5,5,5,"{5: 3}"
4249,NC_015722,majority,0,5,5,"{0: 1; 5: 2}"
4250,NC_007984,unanimous,2,2,2,"{2: 3}"
4251,NC_015722,majority,2,5,5,"{2: 1; 5: 2}"
4252,NC_007984,unanimous,2,2,2,"{2: 3}"
4253,NC_008709,majority,4,9,9,"{4: 1; 9: 2}"
4254,NC_008709,majority,9,9,5,"{9: 2; 5: 1}"
4255,NC_015722,unanimous,5,5,5,"{5: 3}"
4256,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
4257,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
4258,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
4259,NC_015722,unanimous,5,5,5,"{5: 3}"
4260,NC_015722,majority,0,5,5,"{0: 1; 5: 2}"
4261,NC_015722,majority,6,5,5,"{6: 1; 5: 2}"
4262,NC_011126,tie_breaker,2,5,4,"{2: 1; 5: 1; 4: 1}"
4263,NC_015722,unanimous,5,5,5,"{5: 3}"
4264,NC_007984,unanimous,2,2,2,"{2: 3}"
4265,NC_008709,unanimous,9,9,9,"{9: 3}"
4266,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
4267,NC_008709,unanimous,9,9,9,"{9: 3}"
4268,NC_015722,unanimous,5,5,5,"{5: 3}"
4269,NC_015722,unanimous,5,5,5,"{5: 3}"
4270,NC_007984,majority,2,2,5,"{2: 2; 5: 1}"
4271,NC_015722,unanimous,5,5,5,"{5: 3}"
4272,NC_015722,unanimous,5,5,5,"{5: 3}"
4273,NC_015722,majority,5,6,5,"{5: 2; 6: 1}"
4274,NC_015722,tie_breaker,4,9,5,"{4: 1; 9: 1; 5: 1}"
4275,NC_011126,unanimous,4,4,4,"{4: 3}"
4276,NC_015722,majority,5,4,5,"{5: 2; 4: 1}"
4277,NC_007984,majority,2,2,5,"{2: 2; 5: 1}"
4278,NC_015722,majority,5,4,5,"{5: 2; 4: 1}"
4279,NC_011138,unanimous,6,6,6,"{6: 3}"
4280,NC_008709,majority,9,2,9,"{9: 2; 2: 1}"
4281,NC_015722,majority,5,5,2,"{5: 2; 2: 1}"
4282,NC_015722,unanimous,5,5,5,"{5: 3}"
4283,NC_011138,unanimous,6,6,6,"{6: 3}"
