sequence_id,predicted_genome,decision_type,k3_prediction,k5_prediction,k7_prediction,vote_counts
3314,NC_011126,tie_breaker,2,5,4,"{2: 1; 5: 1; 4: 1}"
3315,NC_011126,unanimous,4,4,4,"{4: 3}"
3316,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3317,NC_015722,majority,5,5,4,"{5: 2; 4: 1}"
3318,NC_011126,unanimous,4,4,4,"{4: 3}"
3319,NC_011126,unanimous,4,4,4,"{4: 3}"
3320,NC_011126,unanimous,4,4,4,"{4: 3}"
3321,NC_011126,unanimous,4,4,4,"{4: 3}"
3322,NC_011126,unanimous,4,4,4,"{4: 3}"
3323,NC_008709,tie_breaker,4,0,9,"{4: 1; 0: 1; 9: 1}"
3324,NC_011126,unanimous,4,4,4,"{4: 3}"
3325,NC_011126,unanimous,4,4,4,"{4: 3}"
3326,NC_011126,unanimous,4,4,4,"{4: 3}"
3327,NC_011126,unanimous,4,4,4,"{4: 3}"
3328,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3329,NC_011126,majority,9,4,4,"{9: 1; 4: 2}"
3330,NC_008709,majority,9,9,4,"{9: 2; 4: 1}"
3331,NC_011126,unanimous,4,4,4,"{4: 3}"
3332,NC_011126,unanimous,4,4,4,"{4: 3}"
3333,NC_011126,unanimous,4,4,4,"{4: 3}"
3334,NC_011126,unanimous,4,4,4,"{4: 3}"
3335,NC_011126,unanimous,4,4,4,"{4: 3}"
3336,NC_011126,unanimous,4,4,4,"{4: 3}"
3337,NC_011126,unanimous,4,4,4,"{4: 3}"
3338,NC_011126,unanimous,4,4,4,"{4: 3}"
3339,NC_011126,unanimous,4,4,4,"{4: 3}"
3340,NC_011126,unanimous,4,4,4,"{4: 3}"
3341,NC_011126,unanimous,4,4,4,"{4: 3}"
3342,NC_011126,unanimous,4,4,4,"{4: 3}"
3343,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3344,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3345,NC_011126,unanimous,4,4,4,"{4: 3}"
3346,NC_011126,unanimous,4,4,4,"{4: 3}"
3347,NC_011126,unanimous,4,4,4,"{4: 3}"
3348,NC_011126,unanimous,4,4,4,"{4: 3}"
3349,NC_011126,unanimous,4,4,4,"{4: 3}"
3350,NC_011126,unanimous,4,4,4,"{4: 3}"
3351,NC_011126,unanimous,4,4,4,"{4: 3}"
3352,NC_011126,unanimous,4,4,4,"{4: 3}"
3353,NC_015722,majority,5,5,4,"{5: 2; 4: 1}"
3354,NC_011126,unanimous,4,4,4,"{4: 3}"
3355,NC_011126,unanimous,4,4,4,"{4: 3}"
3356,NC_011126,unanimous,4,4,4,"{4: 3}"
3357,NC_011126,unanimous,4,4,4,"{4: 3}"
3358,NC_011126,unanimous,4,4,4,"{4: 3}"
3359,NC_011126,unanimous,4,4,4,"{4: 3}"
3360,NC_011126,unanimous,4,4,4,"{4: 3}"
3361,NC_011126,unanimous,4,4,4,"{4: 3}"
3362,NC_011126,unanimous,4,4,4,"{4: 3}"
3363,NC_011126,unanimous,4,4,4,"{4: 3}"
3364,NC_011126,unanimous,4,4,4,"{4: 3}"
3365,NC_011126,unanimous,4,4,4,"{4: 3}"
3366,NC_011138,majority,6,6,4,"{6: 2; 4: 1}"
3367,NC_013943,majority,0,0,4,"{0: 2; 4: 1}"
3368,NC_011126,unanimous,4,4,4,"{4: 3}"
3369,NC_011126,unanimous,4,4,4,"{4: 3}"
3370,NC_011126,unanimous,4,4,4,"{4: 3}"
3371,NC_011126,unanimous,4,4,4,"{4: 3}"
3372,NC_011126,unanimous,4,4,4,"{4: 3}"
3373,NC_011126,unanimous,4,4,4,"{4: 3}"
3374,NC_011126,unanimous,4,4,4,"{4: 3}"
3375,NC_011126,unanimous,4,4,4,"{4: 3}"
3376,NC_011126,unanimous,4,4,4,"{4: 3}"
3377,NC_013943,majority,0,0,4,"{0: 2; 4: 1}"
3378,NC_011126,unanimous,4,4,4,"{4: 3}"
3379,NC_011126,unanimous,4,4,4,"{4: 3}"
3380,NC_011126,unanimous,4,4,4,"{4: 3}"
3381,NC_011126,unanimous,4,4,4,"{4: 3}"
3382,NC_011126,unanimous,4,4,4,"{4: 3}"
3383,NC_011126,unanimous,4,4,4,"{4: 3}"
3384,NC_011126,unanimous,4,4,4,"{4: 3}"
3385,NC_011126,unanimous,4,4,4,"{4: 3}"
3386,NC_011126,unanimous,4,4,4,"{4: 3}"
3387,NC_011126,unanimous,4,4,4,"{4: 3}"
3388,NC_011126,unanimous,4,4,4,"{4: 3}"
3389,NC_011126,unanimous,4,4,4,"{4: 3}"
3390,NC_011126,unanimous,4,4,4,"{4: 3}"
3391,NC_011126,unanimous,4,4,4,"{4: 3}"
3392,NC_011126,unanimous,4,4,4,"{4: 3}"
3393,NC_011126,unanimous,4,4,4,"{4: 3}"
3394,NC_011126,majority,4,5,4,"{4: 2; 5: 1}"
3395,NC_011126,unanimous,4,4,4,"{4: 3}"
3396,NC_011126,unanimous,4,4,4,"{4: 3}"
3397,NC_011126,unanimous,4,4,4,"{4: 3}"
3398,NC_011126,unanimous,4,4,4,"{4: 3}"
3399,NC_011126,unanimous,4,4,4,"{4: 3}"
3400,NC_011126,unanimous,4,4,4,"{4: 3}"
3401,NC_011126,unanimous,4,4,4,"{4: 3}"
3402,NC_011126,unanimous,4,4,4,"{4: 3}"
3403,NC_011126,unanimous,4,4,4,"{4: 3}"
3404,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3405,NC_015722,unanimous,5,5,5,"{5: 3}"
3406,NC_011126,unanimous,4,4,4,"{4: 3}"
3407,NC_011126,unanimous,4,4,4,"{4: 3}"
3408,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3409,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3410,NC_011126,unanimous,4,4,4,"{4: 3}"
3411,NC_011126,unanimous,4,4,4,"{4: 3}"
3412,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3413,NC_011126,unanimous,4,4,4,"{4: 3}"
3414,NC_011126,unanimous,4,4,4,"{4: 3}"
3415,NC_011126,unanimous,4,4,4,"{4: 3}"
3416,NC_011126,unanimous,4,4,4,"{4: 3}"
3417,NC_011126,unanimous,4,4,4,"{4: 3}"
3418,NC_011126,unanimous,4,4,4,"{4: 3}"
3419,NC_011126,unanimous,4,4,4,"{4: 3}"
3420,NC_011126,unanimous,4,4,4,"{4: 3}"
3421,NC_011126,unanimous,4,4,4,"{4: 3}"
3422,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3423,NC_007984,majority,2,2,5,"{2: 2; 5: 1}"
3424,NC_011126,unanimous,4,4,4,"{4: 3}"
3425,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3426,NC_011126,unanimous,4,4,4,"{4: 3}"
3427,NC_015722,majority,4,5,5,"{4: 1; 5: 2}"
3428,NC_011126,unanimous,4,4,4,"{4: 3}"
3429,NC_011126,majority,9,4,4,"{9: 1; 4: 2}"
3430,NC_011126,unanimous,4,4,4,"{4: 3}"
3431,NC_011126,unanimous,4,4,4,"{4: 3}"
3432,NC_011126,unanimous,4,4,4,"{4: 3}"
3433,NC_011126,tie_breaker,0,6,4,"{0: 1; 6: 1; 4: 1}"
3434,NC_011126,unanimous,4,4,4,"{4: 3}"
3435,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3436,NC_011126,unanimous,4,4,4,"{4: 3}"
3437,NC_011126,unanimous,4,4,4,"{4: 3}"
3438,NC_011126,unanimous,4,4,4,"{4: 3}"
3439,NC_015722,majority,5,5,4,"{5: 2; 4: 1}"
3440,NC_011126,tie_breaker,5,9,4,"{5: 1; 9: 1; 4: 1}"
3441,NC_011126,unanimous,4,4,4,"{4: 3}"
3442,NC_008709,majority,9,9,4,"{9: 2; 4: 1}"
3443,NC_011126,unanimous,4,4,4,"{4: 3}"
3444,NC_011126,unanimous,4,4,4,"{4: 3}"
3445,NC_011126,unanimous,4,4,4,"{4: 3}"
3446,NC_011126,majority,4,4,9,"{4: 2; 9: 1}"
3447,NC_011126,unanimous,4,4,4,"{4: 3}"
3448,NC_011126,unanimous,4,4,4,"{4: 3}"
3449,NC_011126,unanimous,4,4,4,"{4: 3}"
3450,NC_011126,unanimous,4,4,4,"{4: 3}"
3451,NC_011126,unanimous,4,4,4,"{4: 3}"
3452,NC_011126,unanimous,4,4,4,"{4: 3}"
3453,NC_011126,unanimous,4,4,4,"{4: 3}"
3454,NC_011126,unanimous,4,4,4,"{4: 3}"
3455,NC_011126,unanimous,4,4,4,"{4: 3}"
3456,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3457,NC_011126,unanimous,4,4,4,"{4: 3}"
3458,NC_011126,unanimous,4,4,4,"{4: 3}"
3459,NC_011126,unanimous,4,4,4,"{4: 3}"
3460,NC_011126,unanimous,4,4,4,"{4: 3}"
3461,NC_011126,unanimous,4,4,4,"{4: 3}"
3462,NC_011126,unanimous,4,4,4,"{4: 3}"
3463,NC_011126,majority,9,4,4,"{9: 1; 4: 2}"
3464,NC_011126,unanimous,4,4,4,"{4: 3}"
3465,NC_011126,unanimous,4,4,4,"{4: 3}"
3466,NC_011126,unanimous,4,4,4,"{4: 3}"
3467,NC_011126,unanimous,4,4,4,"{4: 3}"
3468,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3469,NC_011126,unanimous,4,4,4,"{4: 3}"
3470,NC_011126,unanimous,4,4,4,"{4: 3}"
3471,NC_011126,unanimous,4,4,4,"{4: 3}"
3472,NC_011126,unanimous,4,4,4,"{4: 3}"
3473,NC_011126,unanimous,4,4,4,"{4: 3}"
3474,NC_011126,unanimous,4,4,4,"{4: 3}"
3475,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3476,NC_011126,unanimous,4,4,4,"{4: 3}"
3477,NC_011126,majority,4,4,2,"{4: 2; 2: 1}"
3478,NC_011126,unanimous,4,4,4,"{4: 3}"
3479,NC_008709,majority,9,5,9,"{9: 2; 5: 1}"
3480,NC_011126,tie_breaker,5,2,4,"{5: 1; 2: 1; 4: 1}"
3481,NC_011126,unanimous,4,4,4,"{4: 3}"
3482,NC_011126,unanimous,4,4,4,"{4: 3}"
3483,NC_011126,unanimous,4,4,4,"{4: 3}"
3484,NC_011126,unanimous,4,4,4,"{4: 3}"
3485,NC_011126,unanimous,4,4,4,"{4: 3}"
3486,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3487,NC_007984,majority,2,2,4,"{2: 2; 4: 1}"
3488,NC_013943,majority,0,0,4,"{0: 2; 4: 1}"
3489,NC_011126,unanimous,4,4,4,"{4: 3}"
3490,NC_011126,unanimous,4,4,4,"{4: 3}"
3491,NC_011126,unanimous,4,4,4,"{4: 3}"
3492,NC_011126,unanimous,4,4,4,"{4: 3}"
3493,NC_011126,unanimous,4,4,4,"{4: 3}"
3494,NC_011126,unanimous,4,4,4,"{4: 3}"
3495,NC_011126,unanimous,4,4,4,"{4: 3}"
3496,NC_011126,unanimous,4,4,4,"{4: 3}"
3497,NC_011126,unanimous,4,4,4,"{4: 3}"
3498,NC_011126,unanimous,4,4,4,"{4: 3}"
3499,NC_011126,unanimous,4,4,4,"{4: 3}"
3500,NC_011126,unanimous,4,4,4,"{4: 3}"
3501,NC_011126,unanimous,4,4,4,"{4: 3}"
3502,NC_011126,unanimous,4,4,4,"{4: 3}"
3503,NC_011126,unanimous,4,4,4,"{4: 3}"
3504,NC_011126,unanimous,4,4,4,"{4: 3}"
3505,NC_011126,tie_breaker,5,9,4,"{5: 1; 9: 1; 4: 1}"
3506,NC_011126,unanimous,4,4,4,"{4: 3}"
3507,NC_011126,unanimous,4,4,4,"{4: 3}"
3508,NC_011126,unanimous,4,4,4,"{4: 3}"
3509,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3510,NC_011126,unanimous,4,4,4,"{4: 3}"
3511,NC_011126,unanimous,4,4,4,"{4: 3}"
3512,NC_013943,majority,0,0,4,"{0: 2; 4: 1}"
3513,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3514,NC_011126,unanimous,4,4,4,"{4: 3}"
3515,NC_011126,unanimous,4,4,4,"{4: 3}"
3516,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3517,NC_011126,unanimous,4,4,4,"{4: 3}"
3518,NC_011126,unanimous,4,4,4,"{4: 3}"
3519,NC_011126,unanimous,4,4,4,"{4: 3}"
3520,NC_011126,unanimous,4,4,4,"{4: 3}"
3521,NC_015722,majority,5,5,4,"{5: 2; 4: 1}"
3522,NC_011126,unanimous,4,4,4,"{4: 3}"
3523,NC_011126,unanimous,4,4,4,"{4: 3}"
3524,NC_011126,unanimous,4,4,4,"{4: 3}"
3525,NC_011126,unanimous,4,4,4,"{4: 3}"
3526,NC_011126,unanimous,4,4,4,"{4: 3}"
3527,NC_011126,unanimous,4,4,4,"{4: 3}"
3528,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3529,NC_011126,unanimous,4,4,4,"{4: 3}"
3530,NC_011126,unanimous,4,4,4,"{4: 3}"
3531,NC_011126,unanimous,4,4,4,"{4: 3}"
3532,NC_011126,unanimous,4,4,4,"{4: 3}"
3533,NC_011126,tie_breaker,9,0,4,"{9: 1; 0: 1; 4: 1}"
3534,NC_015722,majority,5,4,5,"{5: 2; 4: 1}"
3535,NC_013943,majority,0,0,4,"{0: 2; 4: 1}"
3536,NC_011126,unanimous,4,4,4,"{4: 3}"
3537,NC_011126,unanimous,4,4,4,"{4: 3}"
3538,NC_011126,unanimous,4,4,4,"{4: 3}"
3539,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3540,NC_011126,unanimous,4,4,4,"{4: 3}"
3541,NC_011126,unanimous,4,4,4,"{4: 3}"
3542,NC_011126,unanimous,4,4,4,"{4: 3}"
3543,NC_011126,unanimous,4,4,4,"{4: 3}"
3544,NC_011126,unanimous,4,4,4,"{4: 3}"
3545,NC_011126,unanimous,4,4,4,"{4: 3}"
3546,NC_011126,unanimous,4,4,4,"{4: 3}"
3547,NC_011126,unanimous,4,4,4,"{4: 3}"
3548,NC_011126,unanimous,4,4,4,"{4: 3}"
3549,NC_011126,unanimous,4,4,4,"{4: 3}"
3550,NC_011126,unanimous,4,4,4,"{4: 3}"
3551,NC_011126,unanimous,4,4,4,"{4: 3}"
3552,NC_013943,majority,0,0,4,"{0: 2; 4: 1}"
3553,NC_011126,unanimous,4,4,4,"{4: 3}"
3554,NC_011126,unanimous,4,4,4,"{4: 3}"
3555,NC_011126,unanimous,4,4,4,"{4: 3}"
3556,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3557,NC_011126,unanimous,4,4,4,"{4: 3}"
3558,NC_011126,unanimous,4,4,4,"{4: 3}"
3559,NC_011126,unanimous,4,4,4,"{4: 3}"
3560,NC_011126,tie_breaker,2,5,4,"{2: 1; 5: 1; 4: 1}"
3561,NC_011126,unanimous,4,4,4,"{4: 3}"
3562,NC_008709,majority,9,9,4,"{9: 2; 4: 1}"
3563,NC_011126,unanimous,4,4,4,"{4: 3}"
3564,NC_011126,unanimous,4,4,4,"{4: 3}"
3565,NC_011126,unanimous,4,4,4,"{4: 3}"
3566,NC_011126,unanimous,4,4,4,"{4: 3}"
3567,NC_011126,unanimous,4,4,4,"{4: 3}"
3568,NC_011126,unanimous,4,4,4,"{4: 3}"
3569,NC_011126,unanimous,4,4,4,"{4: 3}"
3570,NC_011126,unanimous,4,4,4,"{4: 3}"
3571,NC_011126,unanimous,4,4,4,"{4: 3}"
3572,NC_011126,unanimous,4,4,4,"{4: 3}"
3573,NC_011126,unanimous,4,4,4,"{4: 3}"
3574,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3575,NC_011126,majority,6,4,4,"{6: 1; 4: 2}"
3576,NC_011126,unanimous,4,4,4,"{4: 3}"
3577,NC_011126,unanimous,4,4,4,"{4: 3}"
3578,NC_011126,unanimous,4,4,4,"{4: 3}"
3579,NC_011126,unanimous,4,4,4,"{4: 3}"
3580,NC_011126,majority,4,4,0,"{4: 2; 0: 1}"
3581,NC_011126,unanimous,4,4,4,"{4: 3}"
3582,NC_011126,unanimous,4,4,4,"{4: 3}"
3583,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3584,NC_011126,unanimous,4,4,4,"{4: 3}"
3585,NC_011126,unanimous,4,4,4,"{4: 3}"
3586,NC_011126,unanimous,4,4,4,"{4: 3}"
3587,NC_011126,unanimous,4,4,4,"{4: 3}"
3588,NC_011126,unanimous,4,4,4,"{4: 3}"
3589,NC_011126,unanimous,4,4,4,"{4: 3}"
3590,NC_011126,unanimous,4,4,4,"{4: 3}"
3591,NC_011126,unanimous,4,4,4,"{4: 3}"
3592,NC_015722,majority,5,5,4,"{5: 2; 4: 1}"
3593,NC_011126,unanimous,4,4,4,"{4: 3}"
3594,NC_011126,unanimous,4,4,4,"{4: 3}"
3595,NC_011126,unanimous,4,4,4,"{4: 3}"
3596,NC_011126,unanimous,4,4,4,"{4: 3}"
3597,NC_011126,unanimous,4,4,4,"{4: 3}"
3598,NC_011126,majority,4,6,4,"{4: 2; 6: 1}"
3599,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3600,NC_011126,unanimous,4,4,4,"{4: 3}"
3601,NC_011126,unanimous,4,4,4,"{4: 3}"
3602,NC_011126,unanimous,4,4,4,"{4: 3}"
3603,NC_011126,unanimous,4,4,4,"{4: 3}"
3604,NC_011126,unanimous,4,4,4,"{4: 3}"
3605,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3606,NC_011126,unanimous,4,4,4,"{4: 3}"
3607,NC_011126,unanimous,4,4,4,"{4: 3}"
3608,NC_011126,unanimous,4,4,4,"{4: 3}"
3609,NC_011126,unanimous,4,4,4,"{4: 3}"
3610,NC_011126,unanimous,4,4,4,"{4: 3}"
3611,NC_011126,unanimous,4,4,4,"{4: 3}"
3612,NC_011126,unanimous,4,4,4,"{4: 3}"
3613,NC_011126,tie_breaker,2,9,4,"{2: 1; 9: 1; 4: 1}"
3614,NC_011126,unanimous,4,4,4,"{4: 3}"
3615,NC_011126,tie_breaker,2,9,4,"{2: 1; 9: 1; 4: 1}"
3616,NC_011126,unanimous,4,4,4,"{4: 3}"
3617,NC_011126,unanimous,4,4,4,"{4: 3}"
3618,NC_011126,unanimous,4,4,4,"{4: 3}"
3619,NC_011126,unanimous,4,4,4,"{4: 3}"
3620,NC_015722,majority,5,5,4,"{5: 2; 4: 1}"
3621,NC_011126,unanimous,4,4,4,"{4: 3}"
3622,NC_011126,majority,4,0,4,"{4: 2; 0: 1}"
3623,NC_011126,unanimous,4,4,4,"{4: 3}"
3624,NC_011126,tie_breaker,6,2,4,"{6: 1; 2: 1; 4: 1}"
3625,NC_011126,unanimous,4,4,4,"{4: 3}"
3626,NC_011126,unanimous,4,4,4,"{4: 3}"
3627,NC_011126,unanimous,4,4,4,"{4: 3}"
3628,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3629,NC_011126,unanimous,4,4,4,"{4: 3}"
3630,NC_011126,majority,6,4,4,"{6: 1; 4: 2}"
3631,NC_011126,unanimous,4,4,4,"{4: 3}"
3632,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3633,NC_011126,unanimous,4,4,4,"{4: 3}"
3634,NC_011126,unanimous,4,4,4,"{4: 3}"
3635,NC_011138,majority,6,6,4,"{6: 2; 4: 1}"
3636,NC_011126,unanimous,4,4,4,"{4: 3}"
3637,NC_011126,unanimous,4,4,4,"{4: 3}"
3638,NC_011126,majority,4,6,4,"{4: 2; 6: 1}"
3639,NC_011126,unanimous,4,4,4,"{4: 3}"
3640,NC_011126,unanimous,4,4,4,"{4: 3}"
3641,NC_011126,unanimous,4,4,4,"{4: 3}"
3642,NC_011126,unanimous,4,4,4,"{4: 3}"
3643,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3644,NC_011126,unanimous,4,4,4,"{4: 3}"
3645,NC_011126,unanimous,4,4,4,"{4: 3}"
3646,NC_011126,unanimous,4,4,4,"{4: 3}"
3647,NC_011126,unanimous,4,4,4,"{4: 3}"
3648,NC_011126,unanimous,4,4,4,"{4: 3}"
3649,NC_011126,unanimous,4,4,4,"{4: 3}"
3650,NC_011126,unanimous,4,4,4,"{4: 3}"
3651,NC_008709,tie_breaker,2,5,9,"{2: 1; 5: 1; 9: 1}"
3652,NC_013943,unanimous,0,0,0,"{0: 3}"
3653,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3654,NC_011126,unanimous,4,4,4,"{4: 3}"
3655,NC_011126,unanimous,4,4,4,"{4: 3}"
3656,NC_011126,unanimous,4,4,4,"{4: 3}"
3657,NC_011126,unanimous,4,4,4,"{4: 3}"
3658,NC_011126,unanimous,4,4,4,"{4: 3}"
3659,NC_011126,unanimous,4,4,4,"{4: 3}"
3660,NC_011126,unanimous,4,4,4,"{4: 3}"
3661,NC_011126,unanimous,4,4,4,"{4: 3}"
3662,NC_011126,unanimous,4,4,4,"{4: 3}"
3663,NC_011126,unanimous,4,4,4,"{4: 3}"
3664,NC_011126,unanimous,4,4,4,"{4: 3}"
3665,NC_011138,majority,6,6,4,"{6: 2; 4: 1}"
3666,NC_011126,unanimous,4,4,4,"{4: 3}"
3667,NC_011126,unanimous,4,4,4,"{4: 3}"
3668,NC_011126,unanimous,4,4,4,"{4: 3}"
3669,NC_007984,majority,2,2,4,"{2: 2; 4: 1}"
3670,NC_011126,unanimous,4,4,4,"{4: 3}"
3671,NC_011126,unanimous,4,4,4,"{4: 3}"
3672,NC_011126,unanimous,4,4,4,"{4: 3}"
3673,NC_011126,unanimous,4,4,4,"{4: 3}"
3674,NC_011126,unanimous,4,4,4,"{4: 3}"
3675,NC_011126,unanimous,4,4,4,"{4: 3}"
3676,NC_011126,unanimous,4,4,4,"{4: 3}"
3677,NC_011126,unanimous,4,4,4,"{4: 3}"
3678,NC_011126,unanimous,4,4,4,"{4: 3}"
3679,NC_011126,tie_breaker,2,5,4,"{2: 1; 5: 1; 4: 1}"
3680,NC_011126,unanimous,4,4,4,"{4: 3}"
3681,NC_011126,unanimous,4,4,4,"{4: 3}"
3682,NC_011126,unanimous,4,4,4,"{4: 3}"
3683,NC_011126,unanimous,4,4,4,"{4: 3}"
3684,NC_013943,majority,5,0,0,"{5: 1; 0: 2}"
3685,NC_011126,unanimous,4,4,4,"{4: 3}"
3686,NC_011126,unanimous,4,4,4,"{4: 3}"
3687,NC_011126,unanimous,4,4,4,"{4: 3}"
3688,NC_011126,unanimous,4,4,4,"{4: 3}"
3689,NC_011126,unanimous,4,4,4,"{4: 3}"
3690,NC_011126,unanimous,4,4,4,"{4: 3}"
3691,NC_011126,unanimous,4,4,4,"{4: 3}"
3692,NC_011126,unanimous,4,4,4,"{4: 3}"
3693,NC_011126,unanimous,4,4,4,"{4: 3}"
3694,NC_011126,unanimous,4,4,4,"{4: 3}"
3695,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3696,NC_011126,unanimous,4,4,4,"{4: 3}"
3697,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3698,NC_011126,unanimous,4,4,4,"{4: 3}"
3699,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3700,NC_007984,majority,2,2,4,"{2: 2; 4: 1}"
3701,NC_011126,majority,2,4,4,"{2: 1; 4: 2}"
3702,NC_011126,unanimous,4,4,4,"{4: 3}"
3703,NC_011126,unanimous,4,4,4,"{4: 3}"
3704,NC_011126,unanimous,4,4,4,"{4: 3}"
3705,NC_011126,unanimous,4,4,4,"{4: 3}"
3706,NC_011126,unanimous,4,4,4,"{4: 3}"
3707,NC_011126,unanimous,4,4,4,"{4: 3}"
3708,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3709,NC_011126,unanimous,4,4,4,"{4: 3}"
3710,NC_011126,unanimous,4,4,4,"{4: 3}"
3711,NC_011126,majority,4,0,4,"{4: 2; 0: 1}"
3712,NC_011126,unanimous,4,4,4,"{4: 3}"
3713,NC_011126,unanimous,4,4,4,"{4: 3}"
3714,NC_011126,unanimous,4,4,4,"{4: 3}"
3715,NC_011126,unanimous,4,4,4,"{4: 3}"
3716,NC_011126,unanimous,4,4,4,"{4: 3}"
3717,NC_011138,majority,6,6,4,"{6: 2; 4: 1}"
3718,NC_011126,majority,6,4,4,"{6: 1; 4: 2}"
3719,NC_011126,unanimous,4,4,4,"{4: 3}"
3720,NC_011126,unanimous,4,4,4,"{4: 3}"
3721,NC_011126,unanimous,4,4,4,"{4: 3}"
3722,NC_011126,unanimous,4,4,4,"{4: 3}"
3723,NC_011126,unanimous,4,4,4,"{4: 3}"
3724,NC_011126,unanimous,4,4,4,"{4: 3}"
3725,NC_011126,unanimous,4,4,4,"{4: 3}"
3726,NC_011126,unanimous,4,4,4,"{4: 3}"
3727,NC_011126,unanimous,4,4,4,"{4: 3}"
3728,NC_011126,unanimous,4,4,4,"{4: 3}"
3729,NC_011126,unanimous,4,4,4,"{4: 3}"
3730,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3731,NC_011126,unanimous,4,4,4,"{4: 3}"
3732,NC_011126,unanimous,4,4,4,"{4: 3}"
3733,NC_011126,majority,4,5,4,"{4: 2; 5: 1}"
3734,NC_011126,unanimous,4,4,4,"{4: 3}"
3735,NC_011126,unanimous,4,4,4,"{4: 3}"
3736,NC_011126,unanimous,4,4,4,"{4: 3}"
3737,NC_011126,unanimous,4,4,4,"{4: 3}"
3738,NC_011126,unanimous,4,4,4,"{4: 3}"
3739,NC_011126,unanimous,4,4,4,"{4: 3}"
3740,NC_011126,unanimous,4,4,4,"{4: 3}"
3741,NC_011126,unanimous,4,4,4,"{4: 3}"
3742,NC_011126,unanimous,4,4,4,"{4: 3}"
3743,NC_011126,unanimous,4,4,4,"{4: 3}"
3744,NC_011126,unanimous,4,4,4,"{4: 3}"
3745,NC_011126,unanimous,4,4,4,"{4: 3}"
3746,NC_011126,unanimous,4,4,4,"{4: 3}"
3747,NC_011126,unanimous,4,4,4,"{4: 3}"
3748,NC_011126,unanimous,4,4,4,"{4: 3}"
3749,NC_011126,unanimous,4,4,4,"{4: 3}"
3750,NC_011126,unanimous,4,4,4,"{4: 3}"
3751,NC_011126,unanimous,4,4,4,"{4: 3}"
3752,NC_011126,unanimous,4,4,4,"{4: 3}"
3753,NC_011126,unanimous,4,4,4,"{4: 3}"
3754,NC_011126,majority,5,4,4,"{5: 1; 4: 2}"
3755,NC_011126,unanimous,4,4,4,"{4: 3}"
3756,NC_011126,majority,4,5,4,"{4: 2; 5: 1}"
3757,NC_011126,unanimous,4,4,4,"{4: 3}"
3758,NC_011126,unanimous,4,4,4,"{4: 3}"
3759,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3760,NC_011126,unanimous,4,4,4,"{4: 3}"
3761,NC_011126,unanimous,4,4,4,"{4: 3}"
3762,NC_011126,unanimous,4,4,4,"{4: 3}"
3763,NC_011126,unanimous,4,4,4,"{4: 3}"
3764,NC_011126,unanimous,4,4,4,"{4: 3}"
3765,NC_011126,unanimous,4,4,4,"{4: 3}"
3766,NC_011126,unanimous,4,4,4,"{4: 3}"
3767,NC_011126,unanimous,4,4,4,"{4: 3}"
3768,NC_011126,unanimous,4,4,4,"{4: 3}"
3769,NC_011126,unanimous,4,4,4,"{4: 3}"
3770,NC_011126,unanimous,4,4,4,"{4: 3}"
3771,NC_011126,unanimous,4,4,4,"{4: 3}"
3772,NC_011126,unanimous,4,4,4,"{4: 3}"
3773,NC_011126,tie_breaker,5,2,4,"{5: 1; 2: 1; 4: 1}"
3774,NC_011126,majority,0,4,4,"{0: 1; 4: 2}"
3775,NC_011126,unanimous,4,4,4,"{4: 3}"
3776,NC_011126,unanimous,4,4,4,"{4: 3}"
